longitude,latitude,habitat_richness,NDVI,ALBH-AL-BH-NI,ALBH-AL-BH-VI,ALBH-AL-BH-BB,ALDH-AL-DH-BB,ALDH-AL-DH-NI,FAPAR300-RT0-FAPAR,GDMP300-RT0-GDMP,LAI300-RT0-LAI,SWI1km-SWI-002,SWI1km-SWI-100,SWI1km-SWI-040,SWI1km-SWI-005,SWI1km-SWI-010,SWI1km-SWI-060,SWI1km-SWI-015,SWI1km-SWI-020,TOCR-REF-NOR-BLUE,TOCR-REF-NOR-NIR,TOCR-REF-NOR-SWIR,TOCR-REF-NOR-RED,FCOVER300-RT0-FCOVER,ALDH-AL-DH-VI,DMP300-RT0-DMP,d2m,t2m,fal,lai_hv,lai_lv,src,skt,stl1,stl2,stl3,stl4,slhf,ssr,str,sp,ssrd,strd,tp,swvl1,swvl2,swvl3,swvl4
4.08,44.74,0.38752818,213.16666666666663,1237.5,987.5,1841.0,2290.5,968.0,57.0,1595.916666666667,4.75,136.0,157.0,150.0,175.0,144.0,137.0,139.0,198.0,275.5,442.0,9.0,23.5,90.0,260.5,1595.916666666667,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.08,44.75,0.38752818,186.0625,1231.25,982.25,1811.75,2321.75,963.0,37.0,1507.875,6.625,130.0,149.0,145.0,175.0,140.0,131.0,134.0,198.0,334.75,450.5,13.5,5.75,83.4375,269.5,1507.875,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.09,44.7,0.32247898,175.11111111111111,1245.0,991.0,1947.0,2412.0,969.0,43.66666666666666,1460.888888888889,6.0,120.5,137.0,132.5,175.0,127.0,121.0,123.0,198.0,371.0,457.0,7.0,0.0,89.66666666666669,348.0,1460.888888888889,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.09,44.71,0.32247898,205.0,1202.0,963.0,2087.0,2627.0,953.0,97.0,1664.2222222222224,1.0,127.0,147.0,141.0,175.0,135.0,128.0,130.0,198.0,388.0,484.0,7.0,1.0,89.66666666666669,293.0,1664.2222222222224,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.09,44.75,0.38752818,180.16666666666663,1228.0,979.5,1845.0,2319.0,961.0,49.0,1505.25,5.5,131.0,148.0,145.0,175.0,140.0,132.0,135.0,198.0,333.0,451.5,8.5,2.0,74.5,316.0,1505.25,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.1,44.7,0.32247898,173.0,1204.0,963.0,1934.0,2656.0,951.0,65.0,1474.5555555555554,4.0,120.0,139.0,134.0,175.0,128.0,121.0,122.5,198.0,412.0,547.0,8.0,2.0,92.11111111111113,214.0,1474.5555555555554,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.1,44.72,0.32247898,175.33333333333337,1210.0,968.0,1848.0,2500.0,953.0,25.0,1367.8333333333333,7.75,125.0,146.0,140.0,175.0,134.0,127.0,129.0,198.0,386.0,513.0,20.0,3.0,75.91666666666667,238.0,1367.8333333333333,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.1,44.73,0.38752818,197.22222222222226,1264.0,1004.0,1701.0,2226.0,977.0,54.33333333333334,1418.888888888889,5.0,128.0,146.0,143.0,175.0,137.0,130.0,132.0,198.0,307.0,441.0,5.0,5.0,90.22222222222223,143.0,1418.888888888889,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.11,44.7,0.3253826,161.41666666666666,1259.0,1000.0,2125.0,2830.0,974.0,81.0,1451.833333333333,2.5,183.0,194.5,191.5,200.0,188.0,183.5,185.0,200.0,440.0,629.0,7.0,4.0,85.66666666666667,313.0,1451.833333333333,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.11,44.73,0.38752818,195.25,1243.0,990.0,1905.0,2317.0,968.0,9.0,1572.0,9.25,124.0,141.0,139.0,175.0,133.0,125.0,128.0,198.0,322.0,448.0,9.0,6.0,99.58333333333331,396.0,1572.0,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.11,44.74,0.38752818,188.66666666666663,1208.0,966.0,2082.0,2652.0,953.0,9.0,1582.583333333333,9.25,131.0,149.0,147.0,175.0,141.0,133.0,135.0,198.0,465.0,506.0,10.0,4.0,104.0,284.0,1582.583333333333,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.11,44.75,0.3837535,205.1875,1236.5,986.0,1957.5,2523.0,967.5,61.0,1626.125,4.375,135.0,155.0,150.0,175.0,144.0,137.0,139.0,198.0,311.5,488.5,13.0,13.5,91.125,192.5,1626.125,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.12,44.71,0.3253826,159.33333333333334,1274.0,1010.0,2062.0,2905.0,979.0,97.0,1231.3333333333333,1.0,189.5,200.0,198.0,200.0,194.0,190.5,191.0,200.0,414.0,678.0,16.0,12.0,77.44444444444444,162.0,1231.3333333333333,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.12,44.72,0.3253826,185.41666666666663,1200.0,962.0,2143.0,2706.0,952.0,25.0,1461.166666666667,7.75,122.0,142.5,137.5,175.0,131.0,123.5,125.5,198.0,350.0,535.0,6.0,4.0,90.58333333333331,375.0,1461.166666666667,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.12,44.74,0.3837535,186.44444444444446,1197.0,960.0,2528.0,3281.0,951.0,43.66666666666666,1885.888888888889,6.0,127.5,147.5,144.5,175.0,138.0,129.5,132.5,198.0,509.0,557.0,14.0,3.0,107.33333333333331,347.0,1885.888888888889,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.13,44.74,0.3837535,193.33333333333331,1200.0,961.0,2160.0,2753.0,951.0,49.0,1747.166666666667,5.5,133.0,155.0,148.0,175.0,141.0,135.0,136.0,198.0,369.0,512.0,12.0,6.0,106.75,278.0,1747.166666666667,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.13,44.74,0.3837535,193.33333333333331,1200.0,961.0,2160.0,2753.0,951.0,49.0,1747.166666666667,5.5,133.0,155.0,148.0,175.0,141.0,135.0,136.0,198.0,369.0,512.0,12.0,6.0,106.75,278.0,1747.166666666667,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.14,44.73,0.38752818,190.77777777777774,1214.0,970.0,2025.0,2515.0,955.0,43.66666666666666,1618.4444444444446,6.0,131.0,155.0,146.0,175.0,139.0,132.0,133.0,198.0,302.0,531.0,9.0,6.0,97.11111111111113,288.0,1618.4444444444446,276.7706,281.5991,0.14351068,2.4980001,1.6476783,8.792328e-05,281.573,282.06793,282.0185,281.9627,282.02805,-5007968.0,12560932.0,-4949337.0,90003.64,14648710.0,25840908.0,0.0031346,0.34640014,0.34486175,0.34687054,0.37891766
4.05,44.78,0.3837535,194.83333333333331,1187.0,955.0,2036.0,2698.0,949.0,97.0,1490.833333333333,1.0,138.0,164.0,157.0,175.0,150.0,141.0,144.0,198.0,313.0,480.0,12.0,14.0,82.58333333333333,238.0,1490.833333333333,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.05,44.79,0.38752818,186.16666666666663,1198.0,961.0,2061.0,2803.0,953.0,97.0,1386.583333333333,1.0,133.0,162.5,154.0,175.0,147.0,136.0,139.5,198.0,355.0,495.0,7.0,3.0,76.0,187.0,1386.583333333333,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.05,44.8,0.38752818,184.8125,1188.0,955.0,2037.0,2793.0,949.0,97.0,1430.625,1.0,134.0,163.0,153.0,175.0,146.0,137.0,140.0,198.0,325.0,543.0,23.0,13.0,77.875,221.0,1430.625,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.06,44.77,0.3837535,201.58333333333331,1203.0,963.0,1778.0,2372.0,951.0,73.0,1506.666666666667,3.25,133.0,159.0,152.0,175.0,145.0,135.0,138.0,198.0,315.0,486.0,15.0,6.0,90.83333333333331,204.0,1506.666666666667,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.06,44.8,0.38752818,185.58333333333331,1209.0,967.0,1757.0,2346.0,953.0,97.0,1351.5833333333333,1.0,127.0,157.0,147.0,175.0,139.0,130.0,133.0,198.0,329.0,523.0,28.0,11.0,72.08333333333333,211.0,1351.5833333333333,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.06,44.8,0.38752818,185.58333333333331,1209.0,967.0,1757.0,2346.0,953.0,97.0,1351.5833333333333,1.0,127.0,157.0,147.0,175.0,139.0,130.0,133.0,198.0,329.0,523.0,28.0,11.0,72.08333333333333,211.0,1351.5833333333333,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.07,44.77,0.38752818,205.58333333333331,1207.0,966.0,1776.0,2374.0,952.0,97.0,1525.166666666667,1.0,133.0,160.0,152.0,175.0,145.0,136.0,139.0,198.0,302.0,499.0,34.0,7.0,91.58333333333331,214.0,1525.166666666667,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.07,44.78,0.3837535,181.22222222222226,1207.0,965.0,2100.0,2868.0,952.0,86.33333333333331,1432.111111111111,2.0,131.0,163.0,153.0,175.0,145.0,134.0,138.0,198.0,425.0,522.0,20.0,5.0,95.11111111111113,267.0,1432.111111111111,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.07,44.79,0.38752818,193.22222222222226,1205.0,964.0,1885.0,2549.0,951.0,86.33333333333331,1456.888888888889,2.0,129.0,158.5,151.0,175.0,143.5,132.0,136.0,198.0,361.0,490.0,9.0,4.0,72.44444444444444,203.0,1456.888888888889,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.08,44.77,0.38752818,182.0,1244.0,990.0,1840.0,2566.5,968.5,97.0,1496.4375,1.0,131.0,157.0,150.0,175.0,143.0,133.0,137.0,198.0,352.0,522.0,23.0,10.0,85.0,160.5,1496.4375,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.08,44.78,0.38752818,182.25,1252.5,996.5,1676.5,2290.5,970.0,81.0,1449.416666666667,2.5,121.0,159.0,146.0,175.0,137.0,125.0,128.0,198.0,327.0,440.0,19.5,4.5,79.33333333333333,226.0,1449.416666666667,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.09,44.77,0.38752818,183.25,1230.0,981.0,1550.0,2049.0,960.0,97.0,1235.0,1.0,128.0,153.0,146.0,175.0,139.0,130.0,133.0,198.0,350.0,429.0,18.0,5.0,66.5,260.0,1235.0,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.09,44.79,0.38752818,189.22222222222226,1272.0,1010.0,1425.0,1939.0,979.0,97.0,1407.5555555555554,1.0,138.5,162.5,155.5,175.0,150.0,141.0,143.5,198.0,298.0,451.0,31.0,5.0,78.44444444444444,145.0,1407.5555555555554,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.09,44.8,0.38752818,173.58333333333337,1232.0,982.0,1650.0,2226.0,961.0,73.0,1400.5,3.25,136.0,163.0,156.0,175.0,149.0,139.0,142.0,198.0,400.0,490.0,4.0,3.0,88.16666666666669,225.0,1400.5,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.1,44.79,0.38752818,188.44444444444446,1272.0,1010.0,1399.0,1896.0,979.0,86.33333333333331,1363.6666666666667,2.0,134.5,157.5,151.5,175.0,146.0,137.0,140.0,198.0,312.0,443.0,37.0,10.0,62.444444444444436,142.0,1363.6666666666667,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.11,44.76,0.38752818,191.91666666666663,1267.0,1006.0,1801.0,2388.0,978.0,97.0,1499.5,1.0,136.0,157.0,151.0,175.0,145.0,138.0,140.0,198.0,355.0,481.0,28.0,5.0,84.91666666666667,175.0,1499.5,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.11,44.77,0.3837535,192.3125,1273.0,1010.0,1497.0,2057.0,979.0,85.0,1340.0625,2.125,136.0,157.0,151.0,175.0,145.0,138.0,140.0,198.0,313.0,418.0,8.0,2.0,69.375,137.0,1340.0625,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.12,44.76,0.3837535,188.44444444444446,1205.0,965.0,1657.0,2241.0,952.0,65.0,1386.111111111111,4.0,132.5,155.0,149.0,175.0,142.5,133.5,136.5,198.0,338.0,444.0,24.0,4.0,90.0,200.0,1386.111111111111,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.12,44.77,0.38752818,192.58333333333331,1273.0,1010.0,1491.0,2047.0,979.0,49.0,1386.166666666667,5.5,127.0,150.5,144.0,175.0,137.5,129.0,131.5,198.0,296.0,435.0,9.0,2.0,76.0,129.0,1386.166666666667,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.12,44.78,0.38752818,176.77777777777774,1209.0,967.0,1780.0,2357.0,953.0,33.0,1394.666666666667,7.0,139.0,162.5,156.0,175.0,149.5,141.0,143.5,198.0,353.0,483.0,11.0,3.0,77.33333333333333,261.0,1394.666666666667,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.12,44.79,0.38752818,169.66666666666666,1254.0,996.0,1737.0,2384.0,970.0,1.0,1538.4444444444446,10.0,128.25,157.0,150.0,175.0,142.75,131.5,135.0,198.0,425.0,488.0,14.0,4.0,93.11111111111113,221.0,1538.4444444444446,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.13,44.76,0.38752818,210.58333333333331,1277.0,1013.0,1542.0,2044.0,984.0,17.0,1529.75,8.5,129.0,153.0,145.0,175.0,138.0,130.0,133.0,198.0,253.0,424.0,45.0,20.0,88.33333333333331,101.0,1529.75,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.13,44.77,0.38752818,206.1875,1265.0,1005.0,1620.0,2102.0,978.0,61.0,1461.0,4.375,136.0,162.0,153.0,175.0,146.0,137.0,140.0,198.0,291.0,475.0,41.0,16.0,86.9375,146.0,1461.0,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.13,44.78,0.38752818,200.08333333333331,1273.0,1010.0,1522.0,2093.0,979.0,73.0,1463.083333333333,3.25,132.0,158.0,148.0,175.0,142.0,134.0,136.0,198.0,312.0,476.0,9.0,4.0,74.16666666666667,137.0,1463.083333333333,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.13,44.79,0.38752818,174.75,1207.0,965.0,2037.0,2732.0,952.0,25.0,1534.5,7.75,128.5,159.5,151.0,175.0,143.0,131.5,135.0,198.0,427.0,541.0,6.0,2.0,89.91666666666669,296.0,1534.5,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.14,44.76,0.38752818,215.88888888888889,1188.0,956.0,1845.0,2421.0,950.0,97.0,1566.2222222222224,1.0,131.0,156.0,147.0,175.0,140.0,132.0,134.0,198.0,291.0,422.0,25.0,14.0,88.33333333333331,239.0,1566.2222222222224,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.14,44.78,0.38752818,177.33333333333337,1193.0,958.0,2025.0,2681.0,951.0,54.33333333333334,1481.4444444444446,5.0,130.0,160.0,150.0,175.0,142.0,133.0,135.0,198.0,343.0,462.0,16.0,4.0,78.44444444444444,203.0,1481.4444444444446,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.14,44.79,0.38752818,185.77777777777774,1213.0,969.0,2007.0,2658.0,954.0,22.33333333333333,1311.111111111111,8.0,131.0,162.5,153.0,175.0,145.0,133.0,136.5,198.0,408.0,551.0,12.0,2.0,89.55555555555556,295.0,1311.111111111111,276.37225,280.58142,0.17164983,2.2619038,0.0,0.00010366222,280.77322,281.24323,281.18384,281.10626,281.16006,-4678382.0,12095403.0,-4666299.5,88538.125,14499322.0,25801768.0,0.003044922,0.35968432,0.3588597,0.35688925,0.3829931
4.07,44.41,0.321628,170.0,1201.0,962.0,1929.0,2636.0,951.5,65.0,1847.333333333333,4.0,98.0,97.0,93.0,175.0,90.0,93.0,91.0,198.0,314.0,507.0,10.5,3.5,102.83333333333331,269.5,1847.333333333333,278.89624,285.2788,0.123952575,2.3074641,2.715916,8.763213e-05,284.9716,285.53976,285.48407,285.41223,285.43304,-5452707.5,13108853.0,-6157043.5,96928.016,15041277.0,26126782.0,0.0030485902,0.3103027,0.3093774,0.31413946,0.35946915
4.07,44.42,0.321628,186.0,1189.0,956.0,1554.0,2009.0,949.0,1.0,1943.555555555556,10.0,101.0,96.0,96.0,175.0,94.0,97.0,95.0,198.0,241.0,367.0,12.0,3.0,102.33333333333331,250.0,1943.555555555556,278.89624,285.2788,0.123952575,2.3074641,2.715916,8.763213e-05,284.9716,285.53976,285.48407,285.41223,285.43304,-5452707.5,13108853.0,-6157043.5,96928.016,15041277.0,26126782.0,0.0030485902,0.3103027,0.3093774,0.31413946,0.35946915
4.07,44.42,0.321628,186.0,1189.0,956.0,1554.0,2009.0,949.0,1.0,1943.555555555556,10.0,101.0,96.0,96.0,175.0,94.0,97.0,95.0,198.0,241.0,367.0,12.0,3.0,102.33333333333331,250.0,1943.555555555556,278.89624,285.2788,0.123952575,2.3074641,2.715916,8.763213e-05,284.9716,285.53976,285.48407,285.41223,285.43304,-5452707.5,13108853.0,-6157043.5,96928.016,15041277.0,26126782.0,0.0030485902,0.3103027,0.3093774,0.31413946,0.35946915
4.07,44.43,0.321628,191.66666666666663,1192.0,957.0,1607.0,2147.0,949.0,1.0,2030.111111111111,10.0,115.0,107.0,109.0,175.0,108.0,112.0,109.0,198.0,266.0,410.0,9.0,3.0,106.55555555555556,264.0,2030.111111111111,278.89624,285.2788,0.123952575,2.3074641,2.715916,8.763213e-05,284.9716,285.53976,285.48407,285.41223,285.43304,-5452707.5,13108853.0,-6157043.5,96928.016,15041277.0,26126782.0,0.0030485902,0.3103027,0.3093774,0.31413946,0.35946915
4.08,44.41,0.321628,189.375,1198.5,961.0,1899.0,2555.5,950.75,7.0,2107.875,9.4375,97.0,92.0,92.0,175.0,89.0,93.0,91.0,198.0,322.25,471.0,34.0,3.0,117.625,307.25,2107.875,278.89624,285.2788,0.123952575,2.3074641,2.715916,8.763213e-05,284.9716,285.53976,285.48407,285.41223,285.43304,-5452707.5,13108853.0,-6157043.5,96928.016,15041277.0,26126782.0,0.0030485902,0.3103027,0.3093774,0.31413946,0.35946915
4.08,44.42,0.321628,194.0,1190.5,957.0,1583.0,2119.5,949.0,1.0,2017.75,10.0,94.0,86.0,88.0,175.0,86.0,90.0,87.0,198.0,281.0,417.0,6.5,3.0,118.33333333333331,272.5,2017.75,278.89624,285.2788,0.123952575,2.3074641,2.715916,8.763213e-05,284.9716,285.53976,285.48407,285.41223,285.43304,-5452707.5,13108853.0,-6157043.5,96928.016,15041277.0,26126782.0,0.0030485902,0.3103027,0.3093774,0.31413946,0.35946915
4.08,44.43,0.321628,192.5,1190.5,957.0,1617.5,2118.5,949.0,1.0,1976.583333333333,10.0,114.0,110.0,108.0,175.0,106.0,111.0,107.0,198.0,292.5,424.5,5.5,2.5,117.75,267.0,1976.583333333333,278.89624,285.2788,0.123952575,2.3074641,2.715916,8.763213e-05,284.9716,285.53976,285.48407,285.41223,285.43304,-5452707.5,13108853.0,-6157043.5,96928.016,15041277.0,26126782.0,0.0030485902,0.3103027,0.3093774,0.31413946,0.35946915
