longitude,latitude,habitat_richness,NDVI,ALBH-AL-BH-VI,ALBH-AL-BH-BB,ALBH-AL-BH-NI,ALDH-AL-DH-NI,ALDH-AL-DH-VI,ALDH-AL-DH-BB,DMP300-RT5-DMP,FAPAR300-FAPAR,FCOVER300-FCOVER,GDMP300-RT5-GDMP,LAI300-LAI,SWI1km-SWI-020,SWI1km-SWI-040,SWI1km-SWI-060,SWI1km-SWI-100,SWI1km-SWI-002,SWI1km-SWI-005,SWI1km-SWI-010,SWI1km-SWI-015,TOCR-REF-NOR-BLUE,TOCR-REF-NOR-NIR,TOCR-REF-NOR-RED,TOCR-REF-NOR-SWIR,d2m,t2m,fal,lai_hv,lai_lv,src,skt,stl1,stl2,stl3,stl4,slhf,ssr,str,sp,ssrd,strd,tp,swvl1,swvl2,swvl3,swvl4
14.16,42.24,0.3931142,190.08333333333331,509.5,1968.0,2993.5,2452.0,562.0,1665.0,9523.0,145.33333333333334,191.41666666666663,9523.0,66.41666666666667,71.0,80.0,86.0,95.0,57.0,68.0,69.0,70.0,73.5,603.0,126.5,352.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.16,42.25,0.3931142,191.0,498.75,2000.75,3057.75,2400.0,554.0,1631.0,10280.5,135.5625,179.4375,10280.5,64.8125,86.0,93.0,98.0,106.0,70.0,81.0,83.0,84.0,66.0,585.25,118.5,342.25,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.17,42.24,0.3931142,207.0,507.0,1956.0,2978.0,2370.0,556.0,1614.0,8679.666666666666,144.33333333333334,184.33333333333331,8679.666666666666,63.555555555555564,69.0,78.0,84.0,93.0,55.0,65.0,66.0,67.0,73.0,564.0,123.0,344.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.17,42.25,0.3931142,153.58333333333334,573.5,2020.5,3043.5,2414.0,582.0,1649.5,9977.0,145.5,190.41666666666663,9977.0,64.08333333333333,73.0,80.0,87.0,95.0,58.0,70.0,71.0,72.0,70.5,573.5,125.5,353.5,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.18,42.21,0.3931142,181.77777777777774,454.0,1710.0,2583.0,2283.0,561.0,1563.0,8945.555555555555,138.88888888888889,152.11111111111111,8945.555555555555,54.444444444444436,76.0,85.0,91.0,100.0,62.0,70.0,72.0,73.0,85.0,506.0,127.0,331.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.18,42.22,0.3931142,211.08333333333331,341.0,1799.0,2817.0,2303.0,550.0,1571.0,11645.416666666664,141.41666666666666,185.66666666666663,11645.416666666664,69.25,82.0,91.0,97.0,105.0,67.0,76.0,78.0,80.0,75.0,515.0,117.0,326.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.18,42.23,0.3931142,141.44444444444446,340.0,1804.0,2826.0,2313.0,531.0,1570.0,10171.555555555555,144.55555555555554,188.0,10171.555555555555,71.1111111111111,79.0,87.0,93.0,101.0,64.0,74.0,76.0,77.0,73.0,539.0,120.0,337.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.18,42.24,0.3931142,209.55555555555557,340.0,1785.0,2793.0,2336.0,545.0,1590.0,8994.444444444445,130.44444444444446,150.55555555555554,8994.444444444445,53.77777777777778,82.0,90.0,95.0,104.0,67.0,77.0,79.0,80.0,75.0,535.0,120.0,332.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.18,42.25,0.3931142,144.16666666666666,591.5,2014.5,3024.5,2373.0,571.0,1621.5,10371.416666666666,144.16666666666666,186.25,10371.416666666666,65.25,72.0,80.0,86.0,95.0,57.0,69.0,71.0,71.0,72.5,560.5,122.0,340.5,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.19,42.2,0.3931142,195.16666666666663,373.0,1772.0,2749.0,2325.0,568.0,1591.0,10639.916666666666,150.91666666666666,178.66666666666663,10639.916666666666,72.0,163.5,167.5,170.5,174.5,155.5,159.5,161.0,162.0,77.0,532.0,122.0,339.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.19,42.21,0.3931142,144.91666666666666,330.0,1790.0,2809.0,2341.0,562.0,1598.0,10169.583333333334,144.25,171.91666666666663,10169.583333333334,66.91666666666667,76.0,85.0,92.0,100.0,60.0,69.0,71.0,74.0,74.0,511.0,118.0,321.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.19,42.22,0.3931142,145.5625,301.0,1771.0,2795.0,2298.0,510.0,1553.0,10686.625,141.4375,174.4375,10686.625,70.6875,82.0,91.0,97.0,106.0,66.0,75.0,78.0,80.0,67.0,495.0,110.0,309.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.19,42.23,0.3931142,137.58333333333334,451.0,1813.0,2769.0,2343.0,512.0,1580.0,10469.916666666666,138.91666666666666,184.66666666666663,10469.916666666666,70.75,84.0,92.0,98.0,106.0,68.0,78.0,80.0,82.0,59.0,526.0,107.0,328.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.19,42.24,0.3931142,190.58333333333331,358.0,1826.0,2851.0,2351.0,526.0,1591.0,10430.416666666666,144.41666666666666,182.41666666666663,10430.416666666666,76.83333333333333,72.0,80.0,87.0,97.0,55.0,67.0,68.0,70.0,61.0,523.0,110.0,327.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.19,42.25,0.3931142,185.1875,541.5,1985.5,3003.0,2384.5,589.5,1636.0,9777.25,135.0,160.125,9777.25,62.8125,74.0,82.0,88.0,98.0,58.0,69.0,71.0,72.0,70.0,544.0,119.0,334.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.2,42.15,0.4653317,158.55555555555554,422.0,1842.0,2835.0,2269.0,648.0,1587.0,10445.555555555555,144.55555555555554,178.22222222222226,10445.555555555555,66.33333333333333,66.0,76.5,83.0,95.5,56.5,58.5,60.0,63.0,72.0,555.0,128.0,393.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.2,42.16,0.4653317,161.41666666666666,425.0,1717.0,2623.5,2170.0,644.0,1525.0,8497.75,123.83333333333331,140.5,8497.75,49.58333333333334,73.5,83.5,90.5,99.0,65.5,67.0,68.0,70.5,92.0,510.5,153.5,420.5,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.2,42.17,0.4653317,200.44444444444446,427.0,1753.0,2684.0,2293.0,650.0,1601.0,10201.666666666666,142.77777777777774,160.33333333333334,10201.666666666666,66.77777777777777,74.0,83.5,90.0,98.0,63.5,67.0,68.5,71.0,74.0,549.0,132.0,398.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.2,42.18,0.4653317,185.77777777777774,432.0,1820.0,2794.0,2402.0,664.0,1673.0,10479.777777777776,139.55555555555554,169.33333333333334,10479.777777777776,60.77777777777778,72.5,82.0,88.5,96.0,59.5,64.0,67.0,69.0,102.0,547.0,154.0,383.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.2,42.19,0.3931142,209.16666666666663,479.0,1766.0,2671.0,2311.0,614.0,1600.0,10922.916666666666,142.16666666666666,170.83333333333334,10922.916666666666,63.0,158.5,164.0,167.5,172.0,152.5,155.0,156.0,157.0,90.0,549.0,135.0,351.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.2,42.21,0.3931142,165.77777777777774,400.0,1847.0,2860.0,2365.0,585.0,1621.0,9764.111111111111,147.44444444444446,192.0,9764.111111111111,67.77777777777777,76.5,85.5,91.5,100.0,61.5,69.5,71.5,74.0,71.0,525.0,121.0,325.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.2,42.22,0.3931142,188.16666666666663,389.0,1830.0,2839.0,2404.0,591.0,1646.0,10492.0,142.33333333333334,185.33333333333331,10492.0,72.66666666666667,78.0,86.0,92.5,101.5,62.5,71.5,73.5,75.0,61.0,502.0,108.0,309.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.2,42.23,0.3931142,161.77777777777774,375.0,1841.0,2870.0,2384.0,556.0,1621.0,10288.444444444445,137.88888888888889,195.11111111111111,10288.444444444445,70.44444444444444,80.5,89.0,95.0,104.0,66.5,76.0,77.5,79.0,60.0,507.0,109.0,313.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.21,42.15,0.39733362,164.55555555555554,523.0,1834.0,2749.0,2325.0,632.0,1613.0,9855.222222222224,139.55555555555554,166.66666666666666,9855.222222222224,64.66666666666667,65.0,75.0,81.0,88.0,55.0,57.0,59.0,62.0,106.0,546.0,164.0,419.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.21,42.16,0.39733362,192.75,338.0,1699.5,2652.5,2216.0,594.5,1533.5,9252.166666666666,129.33333333333334,141.91666666666666,9252.166666666666,54.75,66.0,77.0,84.0,94.0,57.0,58.0,60.0,63.0,81.5,506.5,139.5,399.5,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.21,42.17,0.39733362,200.22222222222226,430.0,1775.0,2719.0,2345.0,637.0,1627.0,10053.666666666666,133.44444444444446,149.66666666666666,10053.666666666666,56.33333333333334,68.0,77.0,84.0,93.0,56.0,60.0,62.0,65.0,69.0,564.0,125.0,394.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.21,42.18,0.39733362,188.66666666666663,548.0,1814.0,2705.0,2423.0,659.0,1684.0,8918.111111111111,135.33333333333334,171.88888888888889,8918.111111111111,60.88888888888889,70.0,79.0,86.0,95.0,57.0,62.0,64.0,67.0,84.0,606.0,139.0,399.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.21,42.19,0.25116566,207.83333333333331,567.0,1823.0,2707.0,2336.0,638.0,1625.0,9012.416666666666,141.25,174.25,9012.416666666666,70.08333333333333,72.0,81.0,88.0,97.0,61.0,65.0,67.0,69.0,95.0,537.0,144.0,359.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.21,42.24,0.3931142,200.88888888888889,380.0,1878.0,2928.0,2419.0,539.0,1637.0,11766.333333333336,141.77777777777774,190.11111111111111,11766.333333333336,76.44444444444444,75.0,82.0,89.0,97.0,60.0,70.0,71.0,73.0,62.0,498.0,112.0,304.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.22,42.15,0.39733362,191.33333333333331,461.0,1885.0,2879.0,2414.0,618.0,1661.0,10695.25,143.5,180.0,10695.25,74.16666666666667,59.0,70.0,77.0,85.0,50.0,53.0,54.0,56.0,99.0,557.0,162.0,421.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.22,42.16,0.39733362,200.5625,327.5,1704.0,2664.5,2292.0,577.5,1573.0,9985.9375,136.375,172.9375,9985.9375,65.5625,68.0,79.0,86.0,95.0,57.0,60.0,62.0,65.0,75.5,521.5,131.5,393.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.22,42.17,0.39733362,202.83333333333331,408.0,1807.0,2787.0,2419.0,599.0,1658.0,11144.583333333336,135.66666666666666,168.41666666666666,11144.583333333336,60.75,64.0,75.0,83.0,92.0,53.0,57.0,58.0,61.0,70.0,591.0,126.0,391.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.22,42.21,0.25116566,184.66666666666663,321.0,1820.0,2873.0,2347.0,559.0,1602.0,10537.583333333334,144.5,183.16666666666663,10537.583333333334,66.33333333333333,80.0,89.0,95.0,103.0,67.0,75.0,77.0,78.0,81.0,520.0,127.0,329.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.22,42.23,0.25116566,201.58333333333331,350.0,1827.0,2859.0,2433.0,524.0,1639.0,9680.333333333334,153.33333333333334,185.91666666666663,9680.333333333334,71.0,75.0,83.0,90.0,99.0,62.0,70.0,71.0,72.0,74.0,484.0,120.0,299.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.22,42.25,0.25116566,192.25,412.5,1791.0,2758.0,2396.0,582.0,1639.0,9986.125,116.4375,166.0625,9986.125,57.9375,79.0,85.0,91.0,100.0,65.0,76.0,77.0,77.0,77.5,493.5,126.5,312.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.23,42.18,0.39733362,196.33333333333331,483.0,1776.0,2680.0,2522.0,639.0,1736.0,9455.555555555555,144.77777777777774,196.33333333333331,9455.555555555555,72.66666666666667,75.0,85.0,92.0,101.0,64.0,69.0,70.0,72.0,78.0,626.0,131.0,380.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.23,42.19,0.25116566,193.75,512.0,1776.0,2659.0,2435.0,654.0,1691.0,9993.583333333334,154.5,197.91666666666663,9993.583333333334,79.5,64.0,74.0,81.0,91.0,53.0,58.0,59.0,61.0,79.0,603.0,130.0,372.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.23,42.2,0.25116566,163.44444444444446,387.0,1806.0,2794.0,2401.0,593.0,1647.0,10282.555555555555,152.44444444444446,191.44444444444446,10282.555555555555,75.44444444444444,61.5,71.0,78.5,88.5,50.5,57.0,57.5,59.0,71.0,598.0,121.0,363.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.23,42.21,0.25116566,174.66666666666663,344.0,1821.0,2852.0,2340.0,513.0,1581.0,9859.333333333334,148.88888888888889,197.33333333333331,9859.333333333334,85.77777777777777,73.0,82.0,88.0,97.0,61.0,69.0,70.0,71.0,58.0,592.0,108.0,360.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.23,42.22,0.25116566,189.5,341.0,1816.0,2847.0,2367.0,519.0,1599.0,10618.333333333334,144.33333333333334,200.08333333333331,10618.333333333334,81.08333333333333,68.0,77.0,83.0,93.0,56.0,65.0,65.0,66.0,63.0,540.0,112.0,325.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.23,42.23,0.25116566,200.0,325.0,1776.0,2788.0,2392.0,533.0,1619.0,10065.111111111111,136.55555555555554,176.66666666666663,10065.111111111111,68.44444444444444,70.0,78.0,85.0,95.0,57.0,67.0,68.0,68.0,64.0,521.0,113.0,309.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.23,42.24,0.25116566,184.44444444444446,348.0,1789.0,2797.0,2415.0,546.0,1637.0,10417.111111111111,138.88888888888889,196.22222222222226,10417.111111111111,82.22222222222223,67.0,76.0,83.0,93.0,55.0,65.0,66.0,66.0,76.0,491.0,119.0,303.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.23,42.25,0.25116566,185.0,402.0,1782.0,2751.0,2389.5,593.5,1640.0,9603.083333333334,122.58333333333331,164.5,9603.083333333334,60.25,73.0,80.0,86.0,95.0,60.0,71.0,71.0,72.0,66.0,498.5,118.0,320.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.24,42.15,0.39733362,166.88888888888889,515.0,1839.0,2760.0,2578.0,598.0,1752.0,9429.666666666666,156.55555555555554,199.0,9429.666666666666,79.22222222222223,61.0,73.0,81.0,92.0,55.0,56.0,56.0,58.0,93.0,603.0,154.0,422.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.24,42.16,0.39733362,213.33333333333331,331.5,1803.5,2827.0,2567.5,554.5,1731.0,10639.583333333334,131.25,188.58333333333331,10639.583333333334,70.91666666666667,65.0,76.0,84.0,95.0,58.0,60.0,60.0,62.0,91.5,585.5,142.5,388.5,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.24,42.17,0.39733362,221.0,467.0,1841.0,2803.0,2543.0,562.0,1719.0,11158.888888888889,142.0,190.44444444444446,11158.888888888889,82.44444444444444,60.0,71.0,79.0,89.0,54.0,56.0,56.0,57.0,69.0,616.0,115.0,356.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.24,42.18,0.39733362,202.0,404.0,1820.0,2807.0,2561.0,627.0,1754.0,10856.555555555555,136.44444444444446,167.44444444444446,10856.555555555555,59.0,66.0,76.0,84.0,94.0,58.0,62.0,62.0,63.0,73.0,625.0,128.0,381.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.24,42.2,0.25116566,189.77777777777774,359.0,1765.0,2740.0,2444.0,587.0,1670.0,9466.333333333334,136.77777777777777,168.33333333333334,9466.333333333334,61.66666666666666,69.5,78.5,85.5,95.0,59.5,66.0,66.0,67.0,73.0,594.0,120.0,364.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.24,42.21,0.25116566,184.77777777777774,311.0,1760.0,2766.0,2434.0,567.0,1657.0,10077.444444444445,143.11111111111111,196.44444444444446,10077.444444444445,80.8888888888889,77.0,85.0,91.0,100.0,66.0,74.0,75.0,75.0,68.0,591.0,114.0,352.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.24,42.22,0.25116566,180.16666666666663,380.0,1813.0,2815.0,2376.0,554.0,1617.0,9805.75,140.0,178.5,9805.75,64.16666666666667,73.0,81.0,87.0,96.0,61.0,69.0,70.0,71.0,63.0,588.0,113.0,350.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.24,42.23,0.25116566,204.77777777777774,366.0,1803.0,2808.0,2387.0,566.0,1628.0,10347.0,143.44444444444446,178.77777777777774,10347.0,70.8888888888889,75.0,82.0,88.0,97.0,61.0,70.0,72.0,73.0,67.0,534.0,116.0,318.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
14.24,42.24,0.25116566,182.55555555555557,366.0,1794.0,2793.0,2413.0,542.0,1634.0,9576.111111111111,136.44444444444446,178.11111111111111,9576.111111111111,63.66666666666666,76.0,83.0,89.0,98.0,63.0,73.0,74.0,75.0,62.0,532.0,113.0,315.0,280.69073,284.54016,0.15903516,2.3609347,2.2431529,0.00012286843,284.84122,285.48892,285.47372,285.44183,285.39987,-5737479.5,12546254.0,-4808208.5,93168.73,15010402.0,27434512.0,0.0032403336,0.34999022,0.34884903,0.3495607,0.3739686
